bounds[0],bounds[1],bounds[2],bounds[3],coordinates.latitude,coordinates.longitude,country.code,country.id,country.name,datetimeFirst,datetimeFirst.local,datetimeFirst.utc,datetimeLast,datetimeLast.local,datetimeLast.utc,distance,id,instruments[0].id,instruments[0].name,instruments[1].id,instruments[1].name,isMobile,isMonitor,licenses,licenses[0].attribution.name,licenses[0].attribution.url,licenses[0].dateFrom,licenses[0].dateTo,licenses[0].id,licenses[0].name,locality,name,owner.id,owner.name,provider.id,provider.name,sensors[0].id,sensors[0].name,sensors[0].parameter.displayName,sensors[0].parameter.id,sensors[0].parameter.name,sensors[0].parameter.units,sensors[1].id,sensors[1].name,sensors[1].parameter.displayName,sensors[1].parameter.id,sensors[1].parameter.name,sensors[1].parameter.units,sensors[2].id,sensors[2].name,sensors[2].parameter.displayName,sensors[2].parameter.id,sensors[2].parameter.name,sensors[2].parameter.units,sensors[3].id,sensors[3].name,sensors[3].parameter.displayName,sensors[3].parameter.id,sensors[3].parameter.name,sensors[3].parameter.units,sensors[4].id,sensors[4].name,sensors[4].parameter.displayName,sensors[4].parameter.id,sensors[4].parameter.name,sensors[4].parameter.units,sensors[5].id,sensors[5].name,sensors[5].parameter.displayName,sensors[5].parameter.id,sensors[5].parameter.name,sensors[5].parameter.units,sensors[6].id,sensors[6].name,sensors[6].parameter.displayName,sensors[6].parameter.id,sensors[6].parameter.name,sensors[6].parameter.units,sensors[7].id,sensors[7].name,sensors[7].parameter.displayName,sensors[7].parameter.id,sensors[7].parameter.name,sensors[7].parameter.units,timezone
-84.76773885701058,39.24399133213455,-84.76773885701058,39.24399133213455,39.24399133213455,-84.76773885701058,US,155,United States,,2025-06-22T21:00:00-04:00,2025-06-23T01:00:00Z,,2025-07-19T08:00:00-04:00,2025-07-19T12:00:00Z,,4832644,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"9140 Flintwood Drive, Harrison, OH 45030",12,AirGradient,66,AirGradient,13402875,pm1 µg/m³,PM1,19,pm1,µg/m³,13402876,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13402877,relativehumidity %,RH,98,relativehumidity,%,13402878,temperature c,Temperature (C),100,temperature,c,13402879,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/New_York
-122.3275301,47.62332,-122.3275301,47.62332,47.62332,-122.3275301,US,155,United States,,2025-06-22T22:00:00-07:00,2025-06-23T05:00:00Z,,2025-07-18T13:00:00-07:00,2025-07-18T20:00:00Z,,4833613,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,MT-Co-op,12,AirGradient,66,AirGradient,13403722,pm1 µg/m³,PM1,19,pm1,µg/m³,13403723,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13403724,relativehumidity %,RH,98,relativehumidity,%,13403725,temperature c,Temperature (C),100,temperature,c,13403726,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Los_Angeles
73.12276,31.41069,73.12276,31.41069,31.41069,73.12276,PK,109,Pakistan,,2025-06-23T11:00:00+05:00,2025-06-23T06:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4834565,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Naimat colony,12,AirGradient,66,AirGradient,13404305,pm1 µg/m³,PM1,19,pm1,µg/m³,13404306,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13404307,relativehumidity %,RH,98,relativehumidity,%,13404308,temperature c,Temperature (C),100,temperature,c,13404309,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.1205,31.41805,73.1205,31.41805,31.41805,73.1205,PK,109,Pakistan,,2025-06-23T12:00:00+05:00,2025-06-23T07:00:00Z,,2025-06-23T12:00:00+05:00,2025-06-23T07:00:00Z,,4834608,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,GC Women University ,12,AirGradient,66,AirGradient,13404615,pm1 µg/m³,PM1,19,pm1,µg/m³,13404616,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13404617,relativehumidity %,RH,98,relativehumidity,%,13404618,temperature c,Temperature (C),100,temperature,c,13404619,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
-6.248991999899029,53.352410000130504,-6.248991999899029,53.352410000130504,53.352410000130504,-6.248991999899029,IE,78,Ireland,,2025-06-22T16:00:00+01:00,2025-06-22T15:00:00Z,,2025-07-19T12:00:00+01:00,2025-07-19T11:00:00Z,,4836617,2,Government Monitor,,,False,True,,Unknown Governmental Organization,,2016-11-17,,10,ODC-BY,,Dublin Amiens Street,4,Unknown Governmental Organization,70,EEA,13406127,no2 µg/m³,NO₂ mass,5,no2,µg/m³,13406131,pm10 µg/m³,PM10,1,pm10,µg/m³,13406129,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe/Dublin
100.54139120223834,13.710874395049988,100.54139120223834,13.710874395049988,13.710874395049988,100.54139120223834,TH,111,Thailand,,2025-06-23T16:00:00+07:00,2025-06-23T09:00:00Z,,2025-07-19T19:00:00+07:00,2025-07-19T12:00:00Z,,4837111,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Palm Estate,12,AirGradient,66,AirGradient,13406408,pm1 µg/m³,PM1,19,pm1,µg/m³,13406409,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406410,relativehumidity %,RH,98,relativehumidity,%,13406411,temperature c,Temperature (C),100,temperature,c,13406412,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Bangkok
74.173003,32.210657,74.173003,32.210657,32.210657,74.173003,PK,109,Pakistan,,2025-06-23T14:00:00+05:00,2025-06-23T09:00:00Z,,2025-06-25T03:00:00+05:00,2025-06-24T22:00:00Z,,4837112,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Divisional Forest Office,12,AirGradient,66,AirGradient,13406413,pm1 µg/m³,PM1,19,pm1,µg/m³,13406414,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406415,relativehumidity %,RH,98,relativehumidity,%,13406416,temperature c,Temperature (C),100,temperature,c,13406417,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
67.074663,24.892402,67.074663,24.892402,24.892402,67.074663,PK,109,Pakistan,,2025-06-23T14:00:00+05:00,2025-06-23T09:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4837113,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Aga khan University Main Campus,12,AirGradient,66,AirGradient,13406418,pm1 µg/m³,PM1,19,pm1,µg/m³,13406419,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406420,relativehumidity %,RH,98,relativehumidity,%,13406421,temperature c,Temperature (C),100,temperature,c,13406422,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.09359,31.41949,73.09359,31.41949,31.41949,73.09359,PK,109,Pakistan,,2025-06-23T14:00:00+05:00,2025-06-23T09:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4837114,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,FDA-01,12,AirGradient,66,AirGradient,13406423,pm1 µg/m³,PM1,19,pm1,µg/m³,13406424,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406425,relativehumidity %,RH,98,relativehumidity,%,13406426,temperature c,Temperature (C),100,temperature,c,13406427,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
74.192655,32.205813,74.192655,32.205813,32.205813,74.192655,PK,109,Pakistan,,2025-06-23T15:00:00+05:00,2025-06-23T10:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4837115,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Gift University,12,AirGradient,66,AirGradient,13406428,pm1 µg/m³,PM1,19,pm1,µg/m³,13406429,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406430,relativehumidity %,RH,98,relativehumidity,%,13406431,temperature c,Temperature (C),100,temperature,c,13406432,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
67.11354155158995,24.9337634173323,67.11354155158995,24.9337634173323,24.9337634173323,67.11354155158995,PK,109,Pakistan,,2025-06-23T16:00:00+05:00,2025-06-23T11:00:00Z,,2025-07-15T13:00:00+05:00,2025-07-15T08:00:00Z,,4837117,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,NED Main Campus,12,AirGradient,66,AirGradient,13406433,pm1 µg/m³,PM1,19,pm1,µg/m³,13406434,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406435,relativehumidity %,RH,98,relativehumidity,%,13406436,temperature c,Temperature (C),100,temperature,c,13406437,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
74.180032,32.188717,74.180032,32.188717,32.188717,74.180032,PK,109,Pakistan,,2025-06-23T17:00:00+05:00,2025-06-23T12:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4837165,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"PHA , Gulshan Iqbal Park",12,AirGradient,66,AirGradient,13406743,pm1 µg/m³,PM1,19,pm1,µg/m³,13406744,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406745,relativehumidity %,RH,98,relativehumidity,%,13406746,temperature c,Temperature (C),100,temperature,c,13406747,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.12673,31.44492,73.12673,31.44492,31.44492,73.12673,PK,109,Pakistan,,2025-06-23T17:00:00+05:00,2025-06-23T12:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4837166,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Amin town,12,AirGradient,66,AirGradient,13406748,pm1 µg/m³,PM1,19,pm1,µg/m³,13406749,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13406750,relativehumidity %,RH,98,relativehumidity,%,13406751,temperature c,Temperature (C),100,temperature,c,13406752,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
-92.8786013,44.8997254,-92.8786013,44.8997254,44.8997254,-92.8786013,US,155,United States,,2025-06-23T06:00:00-05:00,2025-06-23T11:00:00Z,,2025-07-19T07:00:00-05:00,2025-07-19T12:00:00Z,,4838121,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,RB @Stonemill Farms,12,AirGradient,66,AirGradient,13407053,pm1 µg/m³,PM1,19,pm1,µg/m³,13407054,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13407055,relativehumidity %,RH,98,relativehumidity,%,13407056,temperature c,Temperature (C),100,temperature,c,13407057,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Chicago
67.07087,24.86414,67.07087,24.86414,24.86414,67.07087,PK,109,Pakistan,,2025-06-23T18:00:00+05:00,2025-06-23T13:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4838122,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Urban Unit Karachi,12,AirGradient,66,AirGradient,13407058,pm1 µg/m³,PM1,19,pm1,µg/m³,13407059,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13407060,relativehumidity %,RH,98,relativehumidity,%,13407061,temperature c,Temperature (C),100,temperature,c,13407062,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.14266,31.44577,73.14266,31.44577,31.44577,73.14266,PK,109,Pakistan,,2025-06-23T18:00:00+05:00,2025-06-23T13:00:00Z,,2025-06-23T23:00:00+05:00,2025-06-23T18:00:00Z,,4838124,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Faisalabad Chamber of commerce,12,AirGradient,66,AirGradient,13407063,pm1 µg/m³,PM1,19,pm1,µg/m³,13407064,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13407065,relativehumidity %,RH,98,relativehumidity,%,13407066,temperature c,Temperature (C),100,temperature,c,13407067,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
-8.480426999555077,54.267330999855204,-8.480426999555077,54.267330999855204,54.267330999855204,-8.480426999555077,IE,78,Ireland,,2025-06-22T16:00:00+01:00,2025-06-22T15:00:00Z,,2025-07-19T12:00:00+01:00,2025-07-19T11:00:00Z,,4838671,2,Government Monitor,,,False,True,,Unknown Governmental Organization,,2016-11-17,,10,ODC-BY,,Sligo Sligo Town,4,Unknown Governmental Organization,70,EEA,13407649,no2 µg/m³,NO₂ mass,5,no2,µg/m³,13407650,pm10 µg/m³,PM10,1,pm10,µg/m³,13407651,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe/Dublin
67.131546,24.916229,67.131546,24.916229,24.916229,67.131546,PK,109,Pakistan,,2025-06-23T21:00:00+05:00,2025-06-23T16:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4838712,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Asif Gulistan-e-Johar,12,AirGradient,66,AirGradient,13408225,pm1 µg/m³,PM1,19,pm1,µg/m³,13408226,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13408227,relativehumidity %,RH,98,relativehumidity,%,13408228,temperature c,Temperature (C),100,temperature,c,13408229,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
-71.389024,42.904989,-71.389024,42.904989,42.904989,-71.389024,US,155,United States,,2025-06-23T21:00:00-04:00,2025-06-24T01:00:00Z,,2025-07-19T08:00:00-04:00,2025-07-19T12:00:00Z,,4839209,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"Londonderry, NH ",12,AirGradient,66,AirGradient,13411745,pm1 µg/m³,PM1,19,pm1,µg/m³,13411746,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13411747,relativehumidity %,RH,98,relativehumidity,%,13411748,temperature c,Temperature (C),100,temperature,c,13411749,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/New_York
3.48893,6.42993,3.48893,6.42993,6.42993,3.48893,NG,100,Nigeria,,2025-06-23T17:00:00+01:00,2025-06-23T16:00:00Z,,2025-07-09T13:00:00+01:00,2025-07-09T12:00:00Z,,4839210,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Ikate - Lagos,12,AirGradient,66,AirGradient,13408230,pm1 µg/m³,PM1,19,pm1,µg/m³,13408231,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13408232,relativehumidity %,RH,98,relativehumidity,%,13408233,temperature c,Temperature (C),100,temperature,c,13408234,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Africa/Lagos
67.180983,24.939636,67.180983,24.939636,24.939636,67.180983,PK,109,Pakistan,,2025-06-23T23:00:00+05:00,2025-06-23T18:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4840233,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Engr Muzaffar Sir,12,AirGradient,66,AirGradient,13409121,pm1 µg/m³,PM1,19,pm1,µg/m³,13409122,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13409123,relativehumidity %,RH,98,relativehumidity,%,13409124,temperature c,Temperature (C),100,temperature,c,13409125,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
-92.0612528,46.8588152,-92.0612528,46.8588152,46.8588152,-92.0612528,US,155,United States,,2025-06-23T17:00:00-05:00,2025-06-23T22:00:00Z,,2025-07-19T07:00:00-05:00,2025-07-19T12:00:00Z,,4841741,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Pleasant View Rd,12,AirGradient,66,AirGradient,13410575,pm1 µg/m³,PM1,19,pm1,µg/m³,13410576,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13410577,relativehumidity %,RH,98,relativehumidity,%,13410578,temperature c,Temperature (C),100,temperature,c,13410579,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Chicago
-104.22413,39.70311,-104.22413,39.70311,39.70311,-104.22413,US,155,United States,,2025-06-23T15:15:20-06:00,2025-06-23T21:15:20Z,,2025-07-19T06:06:55-06:00,2025-07-19T12:06:55Z,,4842133,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,Kelver Library,9,Clarity,166,Clarity,13410569,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Denver
-104.99785,39.58603,-104.99785,39.58603,39.58603,-104.99785,US,155,United States,,2025-06-23T15:14:06-06:00,2025-06-23T21:14:06Z,,2025-07-19T05:52:34-06:00,2025-07-19T11:52:34Z,,4842134,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,Runyon Elementary School,9,Clarity,166,Clarity,13410573,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Denver
-83.38546,35.4189,-83.38546,35.4189,35.4189,-83.38546,US,155,United States,,2025-06-23T17:11:06-04:00,2025-06-23T21:11:06Z,,2025-07-19T07:56:02-04:00,2025-07-19T11:56:02Z,,4842135,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,3200 Acre,9,Clarity,166,Clarity,13410572,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/New_York
-104.92843,39.80674,-104.92843,39.80674,39.80674,-104.92843,US,155,United States,,2025-06-23T15:09:16-06:00,2025-06-23T21:09:16Z,,2025-07-19T05:56:13-06:00,2025-07-19T11:56:13Z,,4842136,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,Eagle Pointe Recreation Center,9,Clarity,166,Clarity,13410571,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Denver
-104.99032,39.61752,-104.99032,39.61752,39.61752,-104.99032,US,155,United States,,2025-06-23T15:05:18-06:00,2025-06-23T21:05:18Z,,2025-07-19T05:50:33-06:00,2025-07-19T11:50:33Z,,4842137,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,South Bannock Street,9,Clarity,166,Clarity,13410574,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Denver
-104.80246,39.98091,-104.80246,39.98091,39.98091,-104.80246,US,155,United States,,2025-06-23T15:04:47-06:00,2025-06-23T21:04:47Z,,2025-07-19T05:52:02-06:00,2025-07-19T11:52:02Z,,4842138,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,Southeast Elementary School,9,Clarity,166,Clarity,13410570,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Denver
170.5182678,-45.8651789,170.5182678,-45.8651789,-45.8651789,170.5182678,NZ,180,New Zealand,,2025-06-24T14:00:00+12:00,2025-06-24T02:00:00Z,,2025-07-20T00:00:00+12:00,2025-07-19T12:00:00Z,,4844158,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Otago Polytechnic Polykids,12,AirGradient,66,AirGradient,13412332,pm1 µg/m³,PM1,19,pm1,µg/m³,13412333,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13412334,relativehumidity %,RH,98,relativehumidity,%,13412335,temperature c,Temperature (C),100,temperature,c,13412336,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Pacific/Auckland
106.89421,47.91574,106.89421,47.91574,47.91574,106.89421,MN,47,Mongolia,,2025-06-24T10:11:38+08:00,2025-06-24T02:11:38Z,,2025-07-19T19:57:00+08:00,2025-07-19T11:57:00Z,,4844638,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,Baruun 4 zam - 1,9,Clarity,166,Clarity,13412637,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia/Ulaanbaatar
106.89403,47.91576,106.89403,47.91576,47.91576,106.89403,MN,47,Mongolia,,2025-06-24T10:10:21+08:00,2025-06-24T02:10:21Z,,2025-07-19T20:03:39+08:00,2025-07-19T12:03:39Z,,4844639,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,Baruun 4 zam - 2,9,Clarity,166,Clarity,13412636,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia/Ulaanbaatar
96.84668,47.74201,96.84668,47.74201,47.74201,96.84668,MN,47,Mongolia,,2025-06-24T09:07:47+07:00,2025-06-24T02:07:47Z,,2025-07-19T18:49:54+07:00,2025-07-19T11:49:54Z,,4844640,4,Clarity Sensor,,,False,False,,Clarity,,2021-10-20,,38,CC0 1.0,,Zavkhan aimag - Uliastai khot,9,Clarity,166,Clarity,13412635,pm25 µg/m³,PM2.5,2,pm25,µg/m³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia/Hovd
74.177999,32.170496,74.177999,32.170496,32.170496,74.177999,PK,109,Pakistan,,2025-06-24T10:00:00+05:00,2025-06-24T05:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4845646,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Wasa office Model Town,12,AirGradient,66,AirGradient,13413534,pm1 µg/m³,PM1,19,pm1,µg/m³,13413535,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13413536,relativehumidity %,RH,98,relativehumidity,%,13413537,temperature c,Temperature (C),100,temperature,c,13413538,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.10685,31.43736,73.10685,31.43736,31.43736,73.10685,PK,109,Pakistan,,2025-06-24T10:00:00+05:00,2025-06-24T05:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4845647,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,K-Block Gulistan colony,12,AirGradient,66,AirGradient,13413539,pm1 µg/m³,PM1,19,pm1,µg/m³,13413540,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13413541,relativehumidity %,RH,98,relativehumidity,%,13413542,temperature c,Temperature (C),100,temperature,c,13413543,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
74.188152,32.172947,74.188152,32.172947,32.172947,74.188152,PK,109,Pakistan,,2025-06-24T12:00:00+05:00,2025-06-24T07:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4846142,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"Bureau Of Statistics, Punjab",12,AirGradient,66,AirGradient,13414770,pm1 µg/m³,PM1,19,pm1,µg/m³,13414771,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13414772,relativehumidity %,RH,98,relativehumidity,%,13414773,temperature c,Temperature (C),100,temperature,c,13414774,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.08397,31.44949,73.08397,31.44949,31.44949,73.08397,PK,109,Pakistan,,2025-06-24T12:00:00+05:00,2025-06-24T07:00:00Z,,2025-07-19T16:00:00+05:00,2025-07-19T11:00:00Z,,4846143,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,WASA OFFICE ,12,AirGradient,66,AirGradient,13414775,pm1 µg/m³,PM1,19,pm1,µg/m³,13414776,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13414777,relativehumidity %,RH,98,relativehumidity,%,13414778,temperature c,Temperature (C),100,temperature,c,13414779,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
67.0189743,24.9373111,67.0189743,24.9373111,24.9373111,67.0189743,PK,109,Pakistan,,2025-06-24T12:00:00+05:00,2025-06-24T07:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4847173,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Orangi Pilot Project,12,AirGradient,66,AirGradient,13414780,pm1 µg/m³,PM1,19,pm1,µg/m³,13414781,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13414782,relativehumidity %,RH,98,relativehumidity,%,13414783,temperature c,Temperature (C),100,temperature,c,13414784,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.08318,31.49787,73.08318,31.49787,31.49787,73.08318,PK,109,Pakistan,,2025-06-24T12:00:00+05:00,2025-06-24T07:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4847174,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,University Town,12,AirGradient,66,AirGradient,13414785,pm1 µg/m³,PM1,19,pm1,µg/m³,13414786,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13414787,relativehumidity %,RH,98,relativehumidity,%,13414788,temperature c,Temperature (C),100,temperature,c,13414789,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
73.07458,31.50891,73.07458,31.50891,31.50891,73.07458,PK,109,Pakistan,,2025-06-24T13:00:00+05:00,2025-06-24T08:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4847175,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,FDA-02,12,AirGradient,66,AirGradient,13414790,pm1 µg/m³,PM1,19,pm1,µg/m³,13414791,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13414792,relativehumidity %,RH,98,relativehumidity,%,13414793,temperature c,Temperature (C),100,temperature,c,13414794,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
